customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime1,time.injuryTime2,time.injuryTime3,time.injuryTime4,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,aggregatedWinnerCode,homeRedCards,coverage,choice_1,choice_X,choice_2
EmnsFmn,2,False,,,,False,11059378,1688292000,ha-noi-song-lam-nghe-an,False,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,0,False,False,626,False,False,0,4104,13.0,,,100,Ended,finished,Hà Nội,ha-noi,Hà Nội,Football,football,1,0,HAN,,0,33130,VN,Vietnam,[],#52b030,#52b030,#ffffff,Sông Lam Nghệ An,song-lam-nghe-an,SLNA,Football,football,1,0,NAN,False,0,33129,VN,Vietnam,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,3.0,,,1688299171.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688299258,,VN,VN,,,,1.45,3.75,6.0
vmnsvARb,2,False,,,,False,11059374,1688292000,ho-chi-minh-city-viettel,False,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,0,False,False,626,False,False,0,4104,13.0,,,100,Ended,finished,Hồ Chí Minh City,ho-chi-minh-city,Hồ Chí Minh,Football,football,1,0,HCM,False,0,33120,VN,Vietnam,[],#52b030,#52b030,#ffffff,Viettel,viettel,Viettel,Football,football,1,0,VIE,False,0,231270,VN,Vietnam,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688296176.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime1', 'time.injuryTime2']",1688299221,,VN,VN,,,,3.8,3.1,1.91
BmnsWOyc,3,False,,,,False,11059393,1688292000,khanh-hoa-hong-linh-ha-tinh,False,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,0,False,False,626,False,False,0,4104,13.0,,,100,Ended,finished,Hồng Lĩnh Hà Tĩnh,hong-linh-ha-tinh,Hà Tĩnh,Football,football,1,0,HON,,0,309496,VN,Vietnam,[],#52b030,#52b030,#ffffff,Khánh Hoà,khanh-hoa,Khánh Hoà,Football,football,1,0,HOA,False,0,33126,VN,Vietnam,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688298753.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688298756,,VN,VN,,,,1.53,3.6,5.5
wmnsqxCb,1,False,,,,False,11061342,1688292000,shb-da-nang-cong-an-ha-noi,False,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,0,False,False,626,False,False,0,4104,13.0,,,100,Ended,finished,SHB Đà Nẵng,shb-dja-nang,Đà Nẵng,Football,football,1,0,DAN,,0,33121,VN,Vietnam,[],#52b030,#52b030,#ffffff,Công An Hà Nội,cong-an-ha-noi,Công An Hà Nội,Football,football,1,0,HAN,False,0,193616,VN,Vietnam,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688296080.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688299223,,VN,VN,,,,5.0,3.6,1.57
Fknszmn,2,False,,,,False,11059408,1688292000,hai-phong-dong-a-thanh-hoa,False,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,0,False,False,626,False,False,0,4104,13.0,,,100,Ended,finished,Đông Á Thanh Hóa,dong-a-thanh-hoa,Thanh Hóa,Football,football,1,0,DTH,,0,33030,VN,Vietnam,[],#52b030,#52b030,#ffffff,Hải Phòng,hai-phong,Hải Phòng,Football,football,1,0,HAP,False,0,33124,VN,Vietnam,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688296140.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688299238,,VN,VN,,,,2.1,2.5,4.25
tUsnXb,2,False,,,,False,11354728,1688126400,vysocina-jihlava-sparta-praha,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Sparta Praha,sparta-praha,Sparta Praha,Football,football,1,0,SPA,False,0,2218,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,Vysočina Jihlava,vysocina-jihlava,Vysočina Jihlava,Football,football,1,0,JIH,False,0,4863,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,0.0,2.0,2.0,,,,,,,,,1688132319.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688132321,,,,,,,1.18,7.0,9.0
MhdsNjk,2,False,,,,False,11347238,1688133600,fk-zeleziarne-podbrezova-mfk-tatran-liptovsky-mikulas,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,MFK Tatran Liptovský Mikuláš,mfk-tatran-liptovsky-mikulas,Liptovský Mikuláš,Football,football,1,0,LIP,,0,25488,SK,Slovakia,[],#52b030,#52b030,#ffffff,FK Železiarne Podbrezová,fk-zeleziarne-podbrezova,Podbrezová,Football,football,1,0,ZEP,False,0,7887,SK,Slovakia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,4.0,4.0,2.0,2.0,4.0,,,,,,,,,1688139927.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688139929,,,,,,,4.5,5.5,1.4
bYbskeo,1,False,,,,False,11379759,1688137200,cracovia-fk-spisska-nova-ves,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Cracovia,cracovia,Cracovia,Football,football,1,0,CRA,False,0,4901,PL,Poland,[],#52b030,#52b030,#ffffff,FK Spišská Nová Ves,fk-spisska-nova-ves,Spišská Nová Ves,Football,football,1,0,SNV,,0,35210,SK,Slovakia,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688143597.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688143601,1.0,,,,,,1.5,4.0,5.0
fmbsfKr,3,False,,,,False,11357083,1688137200,fc-voluntari-ruch-chorzow,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Ruch Chorzów,ruch-chorzow,Ruch Chorzów,Football,football,1,0,CHO,False,0,3105,PL,Poland,[],#52b030,#52b030,#ffffff,FC Voluntari,fc-voluntari,Voluntari,Football,football,1,0,VOL,,0,44255,RO,Romania,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688143895.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688143898,,,,,,,2.25,3.25,2.75
ZPsLab,1,False,,,,False,11327918,1688137200,tsv-1860-munchen-sv-ried,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,SV Ried,sv-ried,Ried,Football,football,1,0,SVR,False,0,2049,AT,Austria,[],#52b030,#52b030,#ffffff,TSV 1860 München,tsv-1860-munchen,1860 München,Football,football,1,0,M60,,0,2536,DE,Germany,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688143604.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688143607,,,,,,,1.95,4.2,2.75
zYsgrk,3,False,,,,False,11362915,1688139000,fc-petrolul-ploiesti-nk-aluminij-kidricevo,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,NK Aluminij Kidričevo,nk-aluminij-kidricevo,Aluminij,Football,football,1,0,ALU,,0,2424,SI,Slovenia,[],#52b030,#52b030,#ffffff,FC Petrolul Ploieşti,fc-petrolul-ploiesti,Petrolul Ploieşti,Football,football,1,0,PPL,False,0,25856,RO,Romania,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688145563.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688145567,,,,,,,2.62,3.75,2.2
KfdsFDFb,2,False,,,,False,11377259,1688140800,floridsdorfer-ac-fcm-traiskirchen,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FCM Traiskirchen,fcm-traiskirchen,FCM Traiskirchen,Football,football,1,0,TRA,,0,201430,AT,Austria,[],#52b030,#52b030,#ffffff,Floridsdorfer AC,floridsdorfer-ac,FAC,Football,football,1,0,FAC,,0,7785,AT,Austria,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,5.0,5.0,3.0,2.0,5.0,,,,,,,,,1688148780.0,"['status.code', 'status.description', 'status.type', 'homeScore.current', 'homeScore.display', 'awayScore.current', 'awayScore.display', 'time.currentPeriodStart']",1688148828,,,,,,,6.0,5.0,1.33
tYsFCRb,2,False,,,,False,11357211,1688140800,nk-domzale-nk-varazdin,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,NK Domžale,nk-domzale,Domžale,Football,football,1,0,DOM,,0,2418,SI,Slovenia,[],#52b030,#52b030,#ffffff,NK Varaždin,nk-varazdin,Varaždin,Football,football,1,0,VAR,False,0,231380,HR,Croatia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,3.0,3.0,2.0,1.0,3.0,,,,,,,,,1688147122.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688147126,,,,,,,2.3,3.5,2.55
YobsTYEb,1,False,,,,False,11390986,1688140800,panathinaikos-nk-rogaska,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Panathinaikos,panathinaikos,Panathinaikos,Football,football,1,0,PAN,False,0,3248,GR,Greece,[],#52b030,#52b030,#ffffff,NK Rogaška,nk-rogaska,Rogaška,Football,football,1,0,ROG,,0,199943,SI,Slovenia,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688147503.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688147507,,,,,,,1.2,6.0,9.0
ANsWP,1,False,,,,False,11354940,1688140800,red-bull-salzburg-ferencvaros-tc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Red Bull Salzburg,red-bull-salzburg,RB Salzburg,Football,football,1,0,SAL,False,0,2046,AT,Austria,[],#52b030,#52b030,#ffffff,Ferencváros TC,ferencvaros-tc,Ferencváros,Football,football,1,0,FTC,False,0,1925,HU,Hungary,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688147075.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688147078,,,,,,,1.8,3.75,3.4
eQsEOR,0,False,,,,False,11317521,1688142600,first-vienna-asv-drassburg,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,70,Canceled,canceled,First Vienna,first-vienna,First Vienna,Football,football,1,0,VIE,,0,2054,AT,Austria,[],#52b030,#52b030,#ffffff,ASV Draßburg,asv-drassburg,Draßburg,Football,football,1,0,DRA,,0,106979,AT,Austria,[],#52b030,#52b030,#ffffff,4.0,,,,,,,,,0.0,,,,,,,,,,,,,1688147753.0,['homeScore.current'],1689359968,,,,,,,1.3,4.75,7.5
TGjsyYdc,2,False,,,,False,11379737,1688142600,sv-1919-grimma-1-fc-lokomotive-leipzig,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SV 1919 Grimma,sv-1919-grimma,SV 1919 Grimma,Football,football,1,0,GRI,,0,259923,DE,Germany,[],#52b030,#52b030,#ffffff,1. FC Lokomotive Leipzig,1-fc-lokomotive-leipzig,Lok Leipzig,Football,football,1,0,LOK,,0,24093,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688149482.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688149484,,,,,,,9.0,6.5,1.18
lRswHqc,1,False,,,,False,11340146,1688142600,fc-marchfeld-donauauen-sv-horn,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,SV Horn,sv-horn,Horn,Football,football,1,0,SVH,False,0,2111,AT,Austria,[],#52b030,#52b030,#ffffff,FC Marchfeld Donauauen,fc-marchfeld-donauauen,Marchfeld Donauauen,Football,football,1,0,MAR,,0,291621,AT,Austria,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688148319.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688148323,,,,,,,1.44,4.5,5.0
pUsvU,3,False,,,,False,11356913,1688200200,fc-trinity-zlin-slezsky-fc-opava,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FC Trinity Zlín,fc-trinity-zlin,Trinity Zlín,Football,football,1,0,FCZ,False,0,2220,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,Slezský FC Opava,slezsky-fc-opava,Opava,Football,football,1,0,OPA,False,0,2215,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688206089.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688206094,,,,,,,1.5,4.0,5.0
wUsHVj,3,False,,,,False,11358667,1688200200,fc-silon-taborsko-sk-dynamo-ceske-budejovice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SK Dynamo České Budějovice,sk-dynamo-ceske-budejovice,Dynamo Č.B.,Football,football,1,0,BUD,,0,2221,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,FC Silon Táborsko,fc-silon-taborsko,Silon Táborsko,Football,football,1,0,MAS,False,0,24782,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,,,,,3.0,3.0,1.0,2.0,3.0,,,,,,,,,1688206397.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688206400,,,,,,,1.2,6.0,9.0
wXbslwU,1,False,,,,False,11338647,1688202000,1-fc-slovacko-mfk-skalica,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,1. FC Slovácko,1-fc-slovacko,Slovácko,Football,football,1,0,FCS,,0,4871,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,MFK Skalica,mfk-skalica,Skalica,Football,football,1,0,SKA,False,0,111061,SK,Slovakia,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688208371.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688208713,,,,,,,1.73,3.5,4.0
OlksLgp,1,False,,,,False,11392973,1688202000,dunaujvaros-cegledi-vse,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Dunaújváros,dunaujvaros,Dunaújváros,Football,football,1,0,DPA,,0,37836,HU,Hungary,[],#52b030,#52b030,#ffffff,Ceglédi VSE,cegledi-vse,Ceglédi VSE,Football,football,1,0,CEG,,0,25589,HU,Hungary,[],#52b030,#52b030,#ffffff,3.0,3.0,3.0,0.0,3.0,,,,,2.0,2.0,0.0,2.0,2.0,,,,,,,,,1688208042.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688208044,,,,,,,1.44,4.5,5.0
VlkstxFb,2,False,,,,False,11377263,1688202000,esmtk-fc-hatvan,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FC Hatvan,fc-hatvan,FC Hatvan,Football,football,1,0,HAT,False,0,201118,HU,Hungary,[],#52b030,#52b030,#ffffff,ESMTK,esmtk,ESMTK,Football,football,1,0,ESM,,0,25595,HU,Hungary,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,5.0,5.0,4.0,1.0,5.0,,,,,,,,,1688207935.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688207939,,,,,,,3.2,4.5,1.73
iUszvo,1,False,,,,False,11391100,1688202000,fc-sellier-and-bellot-vlasim-fk-teplice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,FK Teplice,fk-teplice,Teplice,Football,football,1,0,TEP,False,0,2208,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,FC Sellier & Bellot Vlašim,fc-sellier-and-bellot-vlasim,Sellier & Bellot Vlašim,Football,football,1,0,VLA,,0,36024,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,2.0,,,1688208691.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688208897,1.0,,,,,,1.8,4.0,3.25
mmbsuzp,1,False,,,,False,11356907,1688202000,hutnik-krakow-gks-katowice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,GKS Katowice,gks-katowice,GKS Katowice,Football,football,1,0,KAT,,0,3112,PL,Poland,[],#52b030,#52b030,#ffffff,Hutnik Kraków,hutnik-krakow,Hutnik,Football,football,1,0,HKR,False,0,38719,PL,Poland,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688208399.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688208898,,,,,,,1.5,4.5,4.5
nmksikUb,1,False,,,,False,11377265,1688202000,penzugyor-se-komarom-vse,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Komárom VSE,komarom-vse,Komárom,Football,football,1,0,KOM,,0,235508,HU,Hungary,[],#52b030,#52b030,#ffffff,Pénzügyőr SE,penzugyor-se,Pénzügyőr,Football,football,1,0,PEN,False,0,25613,HU,Hungary,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688207865.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688207867,,,,,,,2.2,4.0,2.5
uUswmb,2,False,,,,False,11331821,1688202000,lech-poznan-fc-slovan-liberec,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,Lech Poznań,lech-poznan,Lech,Football,football,1,0,LPO,False,0,3121,PL,Poland,[],#52b030,#52b030,#ffffff,FC Slovan Liberec,fc-slovan-liberec,Slovan Liberec,Football,football,1,0,SLO,,0,2219,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,3.0,3.0,1.0,2.0,3.0,,,,,,,,,1688208464.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688208467,,,,,,,1.91,3.4,3.4
qidsuid,2,False,,,,False,11356920,1688202000,podbeskidzie-bielsko-biala-oks-odra-opole,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Podbeskidzie Bielsko-Biała,podbeskidzie-bielsko-biala,TS Podbeskidzie,Football,football,1,0,PBB,,0,7919,PL,Poland,[],#52b030,#52b030,#ffffff,OKS Odra Opole,oks-odra-opole,Odra Opole,Football,football,1,0,ODR,,0,7916,PL,Poland,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688210545.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688210549,,,,,,,1.91,3.4,3.4
yidscVob,1,False,,,,False,11383140,1688202000,znicz-pruszkow-pogon-siedlce,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Pogoń Siedlce,pogon-siedlce,Pogoń Siedlce,Football,football,1,0,PSI,,0,162252,PL,Poland,[],#52b030,#52b030,#ffffff,Znicz Pruszków,znicz-pruszkow,Znicz,Football,football,1,0,ZNI,,0,7923,PL,Poland,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688205060.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688207723,,,,,,,3.2,3.6,1.91
