customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,homeRedCards,roundInfo.name,roundInfo.cupRoundType,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime3,time.injuryTime4,coverage,choice_1,choice_X,choice_2
DKsLK,3,True,,,,False,10926604,1689512400,gais-goteborg-gefle-if,False,Superettan,superettan,Sweden,sweden,Football,football,1,9,sweden,SE,Superettan,superettan,Sweden,sweden,Football,football,1,9,sweden,SE,0,46,False,False,False,False,0,27,14.0,100,Ended,finished,GAIS Göteborg,gais-goteborg,GAIS,Football,football,1,0,GAIS,,0,1786,SE,Sweden,[],#52b030,#52b030,#ffffff,Gefle IF,gefle-if,Gefle,Football,football,1,0,GEF,,0,1778,SE,Sweden,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,1689519295.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689519915,,,,,,,,,,,,,,,,1.18,6.5,10.0
tKswK,3,False,,,,False,10926602,1689613200,trelleborgs-ff-orebro-sk,False,Superettan,superettan,Sweden,sweden,Football,football,1,9,sweden,SE,Superettan,superettan,Sweden,sweden,Football,football,1,9,sweden,SE,0,46,False,False,False,False,0,27,14.0,100,Ended,finished,Örebro SK,orebro-sk,Örebro,Football,football,1,0,OSK,,0,1768,SE,Sweden,[],#52b030,#52b030,#ffffff,Trelleborgs FF,trelleborgs-ff,Trelleborg,Football,football,1,0,TRE,False,0,1771,SE,Sweden,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1689619883.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689619886,,,,,,,,,,,,,,,,1.91,3.5,3.5
MobsHtid,3,False,True,,,False,11367870,1689519600,la-luz-river-plate-uy,False,"Primera División, Intermedio, Serie A",primera-division-intermedio-serie-a,Uruguay,uruguay,Football,football,1,57,uruguay,UY,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,UY,0,278,False,False,False,False,0,59574,6.0,100,Ended,finished,River Plate UY,river-plate-uy,River,Football,football,1,0,RIV,False,0,3237,UY,Uruguay,[],#52b030,#52b030,#ffffff,La Luz,la-luz,La Luz,Football,football,1,0,LUZ,False,0,395932,UY,Uruguay,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1689526870.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689526874,,,,,,,,,,,,,,,,2.38,3.25,2.75
CobsvZub,1,False,True,,,False,11367868,1689530400,penarol-boston-river,False,"Primera División, Intermedio, Serie A",primera-division-intermedio-serie-a,Uruguay,uruguay,Football,football,1,57,uruguay,UY,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,UY,0,278,False,False,False,False,0,59574,6.0,100,Ended,finished,Peñarol,penarol,Peñarol,Football,football,1,0,PEN,False,0,3227,UY,Uruguay,[],#52b030,#52b030,#ffffff,Boston River,boston-river,Boston River,Football,football,1,0,BRI,,0,174970,UY,Uruguay,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1689537421.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689537425,,,,,,,,,,,,,,,,1.6,3.8,4.75
PobsxZub,3,False,True,,,False,11367869,1689541200,montevideo-wanderers-montevideo-city-torque,False,"Primera División, Intermedio, Serie A",primera-division-intermedio-serie-a,Uruguay,uruguay,Football,football,1,57,uruguay,UY,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,UY,0,278,False,False,False,False,0,59574,6.0,100,Ended,finished,Montevideo Wanderers,montevideo-wanderers,Wanderers,Football,football,1,0,WAN,False,0,3240,UY,Uruguay,[],#52b030,#52b030,#ffffff,Montevideo City Torque,montevideo-city-torque,Torque,Football,football,1,0,TOR,False,0,174972,UY,Uruguay,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1689548154.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689548156,,,,,,,,,,,,,,,,2.38,3.2,2.8
JobslPi,2,True,True,,,False,11367879,1689631200,deportivo-maldonado-cerro,False,"Primera Division, Intermedio, Serie B",primera-division-intermedio-serie-b,Uruguay,uruguay,Football,football,1,57,uruguay,UY,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,UY,0,278,False,False,False,False,0,59575,6.0,100,Ended,finished,Deportivo Maldonado,deportivo-maldonado,Dep. Maldonado,Football,football,1,0,MAL,,0,3234,UY,Uruguay,[],#52b030,#52b030,#ffffff,Cerro,cerro,Cerro,Football,football,1,0,CER,False,0,22011,UY,Uruguay,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1689638178.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689638180,,,,,,,,,,,,,,,,2.3,3.1,3.0
qxCbsWOyc,3,False,,,,False,11404841,1689509700,hong-linh-ha-tinh-cong-an-ha-noi,False,"V-League 1, Championship round",v-league-1-championship-round,Vietnam,vietnam,Football,football,1,366,vietnam,VN,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,VN,0,626,False,False,False,False,0,89475,14.0,100,Ended,finished,Công An Hà Nội,cong-an-ha-noi,Công An Hà Nội,Football,football,1,0,HAN,False,0,193616,VN,Vietnam,[],#52b030,#52b030,#ffffff,Hồng Lĩnh Hà Tĩnh,hong-linh-ha-tinh,Hà Tĩnh,Football,football,1,0,HON,,0,309496,VN,Vietnam,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,1689516994.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689516998,,,,,,,,,,,,,,,,1.44,4.0,5.75
FmnsAaq,1,False,,,,False,11404843,1689596100,binh-dinh-ha-noi,False,"V-League 1, Championship round",v-league-1-championship-round,Vietnam,vietnam,Football,football,1,366,vietnam,VN,V-League 1,v-league-1,Vietnam,vietnam,Football,football,1,366,vietnam,VN,0,626,False,False,False,False,0,89475,14.0,100,Ended,finished,Hà Nội,ha-noi,Hà Nội,Football,football,1,0,HAN,,0,33130,VN,Vietnam,[],#52b030,#52b030,#ffffff,Bình Định,binh-dinh,Bình Định,Football,football,1,0,BIN,False,0,40025,VN,Vietnam,[],#52b030,#52b030,#ffffff,4.0,4.0,0.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,,,1689603042.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime1', 'time.injuryTime2']",1689603106,,,,,,,,,,,,,,,,1.65,3.5,4.6
qUsVbb,3,True,,,,False,11429578,1689508800,sg-dynamo-dresden-slavia-praha,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Slavia Praha,slavia-praha,Slavia Praha,Football,football,1,0,SLA,False,0,2216,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,SG Dynamo Dresden,sg-dynamo-dresden,Dresden,Football,football,1,0,SGD,False,0,2595,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1689516035.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689516038,,,,,,,,,,,,,,,,1.4,4.5,5.5
Uqcsnvc,1,False,,,,False,11433917,1689508800,rot-weiss-ahlen-sportfreunde-lotte,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Sportfreunde Lotte,sportfreunde-lotte,Lotte,Football,football,1,0,LOT,False,0,5844,DE,Germany,[],#52b030,#52b030,#ffffff,Rot Weiss Ahlen,rot-weiss-ahlen,RW Ahlen,Football,football,1,0,AHL,,0,6013,DE,Germany,[],#52b030,#52b030,#ffffff,5.0,5.0,2.0,3.0,5.0,3.0,3.0,2.0,1.0,3.0,,,1689512580.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689515764,,,,,,,,,,,,,,,,2.38,4.1,2.2
Gidsmyqb,2,False,,,,False,11432984,1689512400,fortuna-dusseldorf-ii-asc-dortmund,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,ASC Dortmund,asc-dortmund,09 Dortmund,Football,football,1,0,ASC,,0,166162,DE,Germany,[],#52b030,#52b030,#ffffff,Fortuna Düsseldorf II,fortuna-dusseldorf-ii,Düsseldorf II,Football,football,1,0,FOD,,0,7931,DE,Germany,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,4.0,,,1689518889.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689518891,,,,,,,,,,,,,,,,3.0,4.0,1.91
Jabsvhd,1,True,,,,False,11327990,1689512400,vfb-oldenburg-sv-werder-bremen,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,SV Werder Bremen,sv-werder-bremen,Bremen,Football,football,1,0,SVW,False,0,2534,DE,Germany,[],#52b030,#52b030,#ffffff,VfB Oldenburg,vfb-oldenburg,Oldenburg,Football,football,1,0,OLD,,0,7870,DE,Germany,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,,,1689519800.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689519803,,,,,,,,,,,,,,,,1.1,8.0,13.0
UbbslaGb,3,False,,,,False,11432982,1689512400,wattenscheid-09-spvg-essen-schonnebeck,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,SpVg Essen Schonnebeck,spvg-essen-schonnebeck,Schonnebeck,Football,football,1,0,SPVG,,0,202511,DE,Germany,[],#52b030,#52b030,#ffffff,Wattenscheid 09,wattenscheid-09,Wattenscheid,Football,football,1,0,SGW,False,0,2594,DE,Germany,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,1689519087.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689519609,,,,,,,,,,,,,,,,2.25,4.2,2.3
tqcsZoF,2,False,,,,False,11432983,1689512400,freialdenhoven-turu-dusseldorf-1880,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,TuRU Düsseldorf 1880,turu-dusseldorf-1880,TuRU Düsseldorf,Football,football,1,0,TUR,,0,5818,DE,Germany,[],#52b030,#52b030,#ffffff,Freialdenhoven,freialdenhoven,Freialdenhoven,Football,football,1,0,FRE,,0,75749,DE,Germany,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,,,1689519053.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689519304,,,,,,,,,,,,,,,,2.88,4.5,1.83
babsgkb,2,True,,,,False,11347226,1689516000,benfica-basel,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Basel,basel,Basel,Football,football,1,0,FCB,False,0,2501,CH,Switzerland,[],#52b030,#52b030,#ffffff,Benfica,benfica,Benfica,Football,football,1,0,BEN,False,0,3006,PT,Portugal,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,,,1689522532.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689522536,,,,,,,,,,,,,,,,3.75,3.4,1.8
BbbsJFqc,1,False,,,,False,11418088,1689516000,fc-giessen-darmstadt-98,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,FC Gießen,fc-giessen,FC Gießen,Football,football,1,0,GIE,,0,291534,DE,Germany,[],#52b030,#52b030,#ffffff,Darmstadt 98,darmstadt-98,Darmstadt,Football,football,1,0,D98,,0,2576,DE,Germany,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,1689522721.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689522725,,,,,,,,,,,,,,,,12.0,7.5,1.14
Thbsbpb,1,True,,,,False,11372047,1689516000,paok-kvc-westerlo,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,KVC Westerlo,kvc-westerlo,KVC Westerlo,Football,football,1,0,WES,,0,2893,BE,Belgium,[],#52b030,#52b030,#ffffff,PAOK,paok,PAOK,Football,football,1,0,PAOK,False,0,3251,GR,Greece,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,,,1689522834.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689522836,,,,,,,,,,,,,,,,3.6,3.6,1.8
xmbspVtd,2,False,,,,False,11434948,1689516000,mks-mlawianka-mlawa-wisla-plock,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,MKS Mławianka Mława,mks-mlawianka-mlawa,MKS Mławianka Mława,Football,football,1,0,MKS,False,0,422265,PL,Poland,[],#52b030,#52b030,#ffffff,Wisła Płock,wisla-plock,Wisła P.,Football,football,1,0,PLO,False,0,3122,PL,Poland,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,,,1689521951.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689521954,,,,,,,,,,,,,,,,2.8,4.33,1.91
imkskGn,3,False,,,,False,11433918,1689519600,al-sharjah-mezokovesd-zsory,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Al-Sharjah,al-sharjah,Al-Sharjah,Football,football,1,0,SHJ,False,0,34060,AE,United Arab Emirates,[],#52b030,#52b030,#ffffff,Mezőkövesd Zsóry,mezokovesd-zsory,Mezőkövesd,Football,football,1,0,MEZ,,0,25608,HU,Hungary,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1689525868.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689525872,,,,,,,,,,,,,,,,2.4,3.6,2.4
etbsXhk,2,False,,,,False,11431408,1689521400,aek-larnaca-kisvarda-fc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,AEK Larnaca,aek-larnaca,AEK,Football,football,1,0,AEK,False,0,3404,CY,Cyprus,[],#52b030,#52b030,#ffffff,Kisvárda FC,kisvarda-fc,Kisvárda,Football,football,1,0,KIS,False,0,25397,HU,Hungary,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,1689527451.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689527453,,,,,,,,,,,,,,,,2.0,3.6,3.0
Igcsjwc,1,False,,,,False,11420611,1689522600,paksi-fc-maccabi-petach-tikva,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Paksi FC,paksi-fc,Paksi,Football,football,1,0,PAK,False,0,6059,HU,Hungary,[],#52b030,#52b030,#ffffff,Maccabi Petach Tikva,maccabi-petach-tikva,M. Petach Tikva,Football,football,1,0,MPT,,0,5333,IL,Israel,[],#52b030,#52b030,#ffffff,3.0,3.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,,,1689526800.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1689529731,,,,,,,,,,,,,,,,2.2,3.4,2.75
fqbsXrb,1,True,,,,False,11431411,1689523200,aris-limassol-dynamo-kyiv,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Dynamo Kyiv,dynamo-kyiv,Dynamo Kyiv,Football,football,1,0,DYK,False,0,3305,UA,Ukraine,[],#52b030,#52b030,#ffffff,Aris Limassol,aris-limassol,Aris,Football,football,1,0,ALI,False,0,3397,CY,Cyprus,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,,,1689530332.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689530705,,,,,,,,,,,,,,,,1.57,3.75,4.75
NNsAgb,1,True,,,,False,11327992,1689530400,athletic-club-cd-guadalajara,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,120,AP,finished,CD Guadalajara,cd-guadalajara,Guadalajara,Football,football,1,0,GDC,False,0,1938,MX,Mexico,[],#52b030,#52b030,#ffffff,Athletic Club,athletic-club,Athletic Club,Football,football,1,0,ATH,False,0,2825,ES,Spain,[],#52b030,#52b030,#ffffff,6.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1689538150.0,"['homeScore.normaltime', 'awayScore.normaltime']",1689538821,1.0,,,,,,,4.0,,,,2.0,,,,2.3,3.4,2.6
ddcsMFo,3,False,,,,False,11437736,1689582600,ofk-beograd-fk-rudar-prijedor,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,OFK Beograd,ofk-beograd,OFK Beograd,Football,football,1,0,OFK,,0,5153,RS,Serbia,[],#52b030,#52b030,#ffffff,FK Rudar Prijedor,fk-rudar-prijedor,Rudar Prijedor,Football,football,1,0,RUP,,0,36537,BA,Bosnia & Herzegovina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1689586980.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'cardsCode', 'cardsCode']",1689589849,1.0,,,,,,,,,,,,,,,2.0,3.5,3.0
AansCvx,1,False,,,,False,11439154,1689604200,al-qadisiyah-al-kuwait,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Al-Kuwait,al-kuwait,Al-Kuwait,Football,football,1,0,KUW,,0,32525,KW,Kuwait,[],#52b030,#52b030,#ffffff,Al-Qadisiyah,al-qadisiyah,Al-Qadisiyah,Football,football,1,0,QAD,,0,56027,SA,Saudi Arabia,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,,,1689608100.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1689610874,,,,,,,,,,,,,,,-1.0,2.1,3.6,2.8
kGnsxEnc,1,False,,,,False,11437734,1689606000,al-sharjah-fk-csikszereda-miercurea-ciuc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Al-Sharjah,al-sharjah,Al-Sharjah,Football,football,1,0,SHJ,False,0,34060,AE,United Arab Emirates,[],#52b030,#52b030,#ffffff,FK Csíkszereda Miercurea Ciuc,fk-csikszereda-miercurea-ciuc,FK Csíkszereda,Football,football,1,0,CSI,False,0,283972,RO,Romania,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,1689609600.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1689612408,,,,,,,,,,,,,,,,1.8,3.6,3.6
jIsubb,2,False,,,,False,11418216,1689606000,tsg-hoffenheim-strasbourg,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,TSG Hoffenheim,tsg-hoffenheim,Hoffenheim,Football,football,1,0,TSG,False,0,2569,DE,Germany,[],#52b030,#52b030,#ffffff,Strasbourg,strasbourg,Strasbourg,Football,football,1,0,RCS,False,0,1659,FR,France,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1689612602.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689612606,,,,,,,,,,,,,,,,2.0,3.6,3.0
zvosAcrc,1,False,,,,False,11435130,1689609600,fc-sellier-and-bellot-vlasim-fk-prepere,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,FC Sellier & Bellot Vlašim,fc-sellier-and-bellot-vlasim,Sellier & Bellot Vlašim,Football,football,1,0,VLA,,0,36024,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,FK Přepeře,fk-prepere,Přepeře,Football,football,1,0,PRE,False,0,292625,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,1689615894.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689615896,,,,,,,,,,,,,,,,1.2,5.5,10.0
NbbsWlk,1,True,,,,False,11396990,1689609600,fortuna-dusseldorf-puskas-akademia,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Fortuna Düsseldorf,fortuna-dusseldorf,Fortuna,Football,football,1,0,F95,,0,2588,DE,Germany,[],#52b030,#52b030,#ffffff,Puskás Akadémia,puskas-akademia,Puskás,Football,football,1,0,PUS,,0,25596,HU,Hungary,[],#52b030,#52b030,#ffffff,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,,,1689615622.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689615626,,,,,,,,,,,,,,,,1.73,4.0,3.5
