customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,homeRedCards,aggregatedWinnerCode,roundInfo.name,roundInfo.cupRoundType,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,coverage,choice_1,choice_X,choice_2
EccsjNr,2,True,,,,False,11020775,1688551200,oita-trinita-machida-zelvia,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,False,False,0,3034,24.0,100,Ended,finished,Oita Trinita,oita-trinita,Oita,Football,football,1,0,OIT,,0,5129,JP,Japan,[],#52b030,#52b030,#ffffff,Machida Zelvia,machida-zelvia,Machida Z,Football,football,1,0,MAC,,0,44409,JP,Japan,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,,,1688555160.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688558119,,,,,,,,,,,,,,,3.5,2.8,2.4
UmbsFcc,1,False,,,,False,11020779,1688551200,omiya-ardija-jef-united-chiba,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,False,False,0,3034,24.0,100,Ended,finished,Omiya Ardija,omiya-ardija,Omiya Ardija,Football,football,1,0,ARD,,0,5130,JP,Japan,[],#52b030,#52b030,#ffffff,JEF United Chiba,jef-united-chiba,Chiba,Football,football,1,0,JEF,False,0,3144,JP,Japan,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,7.0,1688558318.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688558321,,,,,,,,,,,,,,,4.2,3.25,1.95
cNisWmp,1,False,,,,False,11020773,1688551200,renofa-yamaguchi-fc-montedio-yamagata,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,False,False,0,3034,24.0,100,Ended,finished,Renofa Yamaguchi FC,renofa-yamaguchi-fc,Yamaguchi,Football,football,1,0,REN,,0,38146,JP,Japan,[],#52b030,#52b030,#ffffff,Montedio Yamagata,montedio-yamagata,Yamagata,Football,football,1,0,MON,,0,21902,JP,Japan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1688555040.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688558024,,,,,,,,,,,,,,,3.8,3.6,1.95
dNisgNi,3,False,,,,False,11020780,1688551200,thespakusatsu-gunma-roasso-kumamoto,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,False,False,0,3034,24.0,100,Ended,finished,Thespakusatsu Gunma,thespakusatsu-gunma,Kusatsu G,Football,football,1,0,THG,,0,21906,JP,Japan,[],#52b030,#52b030,#ffffff,Roasso Kumamoto,roasso-kumamoto,Kumamoto,Football,football,1,0,ROA,,0,21903,JP,Japan,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1688555040.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688558033,,,,,,,,,,,,,,,4.2,3.75,1.83
Ombsenp,2,True,,,,False,11020778,1688551200,v-varen-nagasaki-tokyo-verdy,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,False,False,0,3034,24.0,100,Ended,finished,Tokyo Verdy,tokyo-verdy,Tokyo Verdy,Football,football,1,0,VER,False,0,3139,JP,Japan,[],#52b030,#52b030,#ffffff,V-Varen Nagasaki,v-varen-nagasaki,Nagasaki,Football,football,1,0,VVN,False,0,38154,JP,Japan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,8.0,1688558580.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688558582,1.0,,,,,,,,,,,,,,1.7,3.6,5.25
ImbsYmb,2,True,,,,False,11020783,1688551200,vegalta-sendai-shimizu-s-pulse,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,False,False,0,3034,24.0,100,Ended,finished,Vegalta Sendai,vegalta-sendai,Sendai,Football,football,1,0,VEG,,0,3148,JP,Japan,[],#52b030,#52b030,#ffffff,Shimizu S-Pulse,shimizu-s-pulse,Shimizu,Football,football,1,0,SHI,,0,3133,JP,Japan,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,,,1688555160.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688558182,,,,,,,,,,,,,,,5.0,4.0,1.7
mpcsyPr,1,True,,,,False,11020776,1688551200,ventforet-kofu-blaublitz-akita,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,False,False,0,3034,24.0,100,Ended,finished,Ventforet Kofu,ventforet-kofu,Ventforet Kofu,Football,football,1,0,VEN,,0,5762,JP,Japan,[],#52b030,#52b030,#ffffff,Blaublitz Akita,blaublitz-akita,Blaublitz A,Football,football,1,0,BLA,,0,44523,JP,Japan,[],#52b030,#52b030,#ffffff,5.0,5.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,,,1688555160.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688558095,,,,,,,,,,,,,,,1.73,3.5,5.5
FwosHwo,3,True,,,,False,11070060,1688396400,fk-metta-fk-tukums-2000,False,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,LV,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,LV,0,197,False,False,False,False,0,1279,21.0,100,Ended,finished,FK Tukums 2000,fk-tukums-2000,Tukums 2000,Football,football,1,0,TUK,,0,36080,LV,Latvia,[],#52b030,#52b030,#ffffff,FK Metta,fk-metta,METTA,Football,football,1,0,MEL,,0,36082,LV,Latvia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1688403139.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688403143,,,,,,,,,,,,,,,2.3,3.4,2.6
Wgcsdhc,3,True,,,,False,11070061,1688403600,valmiera-fc-fk-auda,False,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,LV,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,LV,0,197,False,False,False,False,0,1279,21.0,100,Ended,finished,FK Auda,fk-auda,Auda,Football,football,1,0,AUD,,0,5346,LV,Latvia,[],#52b030,#52b030,#ffffff,Valmiera FC,valmiera-fc,Valmiera,Football,football,1,0,VAL,False,0,5353,LV,Latvia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1688410440.0,['cardsCode'],1688410442,,1.0,,,,,,,,,,,,,2.62,3.0,2.5
GwostzC,1,True,,,,False,11070058,1688481000,rfs-fs-jelgava,False,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,LV,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,LV,0,197,False,False,False,False,0,1279,21.0,100,Ended,finished,RFS,rfs,RFS,Football,football,1,0,RFS,False,0,68718,LV,Latvia,[],#52b030,#52b030,#ffffff,FS Jelgava,fs-jelgava,Jelgava,Football,football,1,0,JEL,False,0,36081,LV,Latvia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1688487701.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688487704,,,,,,,,,,,,,,,1.06,11.0,17.0
LBibstXob,1,True,,,,False,11070057,1688491800,riga-fc-fk-liepaja,False,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,LV,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,LV,0,197,False,False,False,False,0,1279,21.0,100,Ended,finished,Riga FC,riga-fc,Riga,Football,football,1,0,RFC,,0,162368,LV,Latvia,[],#52b030,#52b030,#ffffff,FK Liepaja,fk-liepaja,Liepāja,Football,football,1,0,LIE,False,0,146336,LV,Latvia,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1688498519.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688498522,,,,,,,,,,,,,,,1.22,5.5,9.0
zqbsCqb,1,True,,,,False,11347266,1688389200,johor-darul-tazim-kuala-lumpur-city-fc,False,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,MY,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,MY,0,1000,False,False,False,False,0,3938,15.0,100,Ended,finished,Johor Darul Ta'zim,johor-darul-tazim,JDT,Football,football,1,0,JOH,,0,3327,MY,Malaysia,[],#52b030,#52b030,#ffffff,Kuala Lumpur City FC,kuala-lumpur-city-fc,Kuala Lumpur City FC,Football,football,1,0,KUA,False,0,3324,MY,Malaysia,[],#52b030,#52b030,#ffffff,6.0,6.0,4.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,,,1688393280.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688396112,,,,,,,,,,,,,,,1.09,9.0,21.0
yqbsJqKc,1,True,,,,False,11347265,1688389200,kuching-fa-selangor-football-club,False,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,MY,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,MY,0,1000,False,False,False,False,0,3938,15.0,100,Ended,finished,Selangor Football Club,selangor-football-club,Selangor FC,Football,football,1,0,SEL,False,0,3323,MY,Malaysia,[],#52b030,#52b030,#ffffff,Kuching FA,kuching-fa,Kuching,Football,football,1,0,KUC,False,0,338334,MY,Malaysia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1688396145.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688396146,,,,,,,,,,,,,,,1.11,8.0,15.0
IqbsOqb,1,True,,,,False,11347267,1688389200,kedah-terengganu,False,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,MY,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,MY,0,1000,False,False,False,False,0,3938,15.0,100,Ended,finished,Terengganu,terengganu,Terengganu,Football,football,1,0,TER,,0,3333,MY,Malaysia,[],#52b030,#52b030,#ffffff,Kedah,kedah,Kedah,Football,football,1,0,KDA,,0,3339,MY,Malaysia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1688396272.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688396276,,,,,,,,,,,,,,,1.85,3.6,3.4
rgosaEwb,2,False,,,,False,11377145,1688425200,mexico-jamaica,False,"Central American and Caribbean Games, Women, Gr. B",central-american-and-caribbean-games-women-gr-b,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,,"Central American and Caribbean Games, Women",central-american-and-caribbean-games-women,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,,0,11302,False,False,False,False,0,67493,5.0,100,Ended,finished,Jamaica,jamaica,Jamaica,Football,football,1,0,JAM,False,0,178950,JM,Jamaica,[],#52b030,#52b030,#ffffff,Mexico,mexico,Mexico,Football,football,1,0,MEX,,0,35317,MX,Mexico,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,7.0,7.0,4.0,3.0,7.0,,,1688431732.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime1', 'time.injuryTime2']",1688431978,,,,,,,,,,,,,,,11.0,9.0,1.12
MvIbsNvIb,1,False,,,,False,11404127,1688508000,honduras-u23-mexico-u23,False,"Central American and Caribbean Games, Knockout stage",central-american-and-caribbean-games-knockout-stage,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,,Central American and Caribbean Games,central-american-and-caribbean-games,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,,0,11304,False,False,False,False,0,117756,28.0,100,Ended,finished,Mexico U23,mexico-u23,Mexico,Football,football,1,0,MEX,False,0,208537,MX,Mexico,[],#52b030,#52b030,#ffffff,Honduras U23,honduras-u23,Honduras,Football,football,1,0,HON,,0,208538,HN,Honduras,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,1688511660.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688514639,,1.0,,Semifinal,2.0,,,,,,,,,,1.4,4.0,6.5
GpshWc,1,False,,,,False,10950929,1688405400,flekkeroy-aalesund-fk-ii,False,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,NO,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,NO,0,11085,False,False,False,False,0,396,12.0,100,Ended,finished,Flekkerøy,flekkeroy,Flekkerøy,Football,football,1,0,FLE,,0,781,NO,Norway,[],#52b030,#52b030,#ffffff,Aalesund FK II,aalesund-fk-ii,Aalesund II,Football,football,1,0,AA2,,0,7307,NO,Norway,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,,,1688409120.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688412182,,,,,,,,,,,,,,,1.91,3.5,3.4
OtldsuhRd,1,True,,,,False,11349101,1688497200,o-higgins-caracas-u20,False,"U20 CONMEBOL Libertadores, Group A",u20-conmebol-libertadores-group-a,South America,south-america,Football,football,1,1470,south-america,,U20 CONMEBOL Libertadores,u20-conmebol-libertadores,South America,south-america,Football,football,1,1470,south-america,,0,1074,False,False,False,False,0,16096,2.0,100,Ended,finished,Caracas U20,caracas-u20,Caracas,Football,football,1,0,CAR,False,0,403439,VE,Venezuela,[],#52b030,#52b030,#ffffff,O Higgins,o-higgins,O Higgins,Football,football,1,0,HIG,,0,480369,,,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,,3.0,1688503830.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688503832,,,,,,,,,,,,,,,3.1,3.4,2.0
WODsndxc,1,True,,,,False,11349102,1688508000,alianza-lima-u20-penarol-u20,False,"U20 CONMEBOL Libertadores, Group A",u20-conmebol-libertadores-group-a,South America,south-america,Football,football,1,1470,south-america,,U20 CONMEBOL Libertadores,u20-conmebol-libertadores,South America,south-america,Football,football,1,1470,south-america,,0,1074,False,False,False,False,0,16096,2.0,100,Ended,finished,Peñarol U20,penarol-u20,Peñarol,Football,football,1,0,PEN,,0,305163,UY,Uruguay,[],#52b030,#52b030,#ffffff,Alianza Lima U20,alianza-lima-u20,Alianza L,Football,football,1,0,ALI,False,0,71996,PE,Peru,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,,,1688511720.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688514673,,1.0,,,,,,,,,,,,,1.17,7.0,11.0
YODscPD,2,True,,,,False,11349100,1688421600,boca-juniors-u20-defensor-sporting-u20,False,"U20 CONMEBOL Libertadores, Group C",u20-conmebol-libertadores-group-c,South America,south-america,Football,football,1,1470,south-america,,U20 CONMEBOL Libertadores,u20-conmebol-libertadores,South America,south-america,Football,football,1,1470,south-america,,0,1074,False,False,False,False,0,16098,1.0,100,Ended,finished,Defensor Sporting U20,defensor-sporting-u20,Def. Sporting,Football,football,1,0,DEF,False,0,71998,UY,Uruguay,[],#52b030,#52b030,#ffffff,Boca Juniors U20,boca-juniors-u20,Boca Juniors,Football,football,1,0,BOC,,0,72002,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,1688428274.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688428278,,,,,,,,,,,,,,,4.0,3.5,1.73
JMsXdV,3,True,,,,False,10973135,1688403600,hammarby-if-if-brommapojkarna,False,Damallsvenskan,damallsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,Damallsvenskan,damallsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,0,214,False,False,False,False,0,426,16.0,100,Ended,finished,IF Brommapojkarna,if-brommapojkarna,Brommapojkarna,Football,football,1,0,BRO,,0,112697,SE,Sweden,[],#52b030,#52b030,#ffffff,Hammarby IF,hammarby-if,Hammarby,Football,football,1,0,HAM,,0,1884,SE,Sweden,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1688410529.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688410532,,,,,,,,,,,,,,,10.0,8.0,1.17
CobsxZub,1,True,True,,,False,11352034,1688423400,penarol-montevideo-city-torque,False,"Primera División, Intermedio, Serie A",primera-division-intermedio-serie-a,Uruguay,uruguay,Football,football,1,57,uruguay,UY,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,UY,0,278,False,False,False,False,0,59574,4.0,100,Ended,finished,Peñarol,penarol,Peñarol,Football,football,1,0,PEN,False,0,3227,UY,Uruguay,[],#52b030,#52b030,#ffffff,Montevideo City Torque,montevideo-city-torque,Torque,Football,football,1,0,TOR,False,0,174972,UY,Uruguay,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1688430577.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688430581,,,,,,,,,,,,,,,1.55,3.75,5.5
JobsEMc,1,True,True,,,False,11352068,1688407200,liverpool-uy-deportivo-maldonado,False,"Primera Division, Intermedio, Serie B",primera-division-intermedio-serie-b,Uruguay,uruguay,Football,football,1,57,uruguay,UY,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,UY,0,278,False,False,False,False,0,59575,4.0,100,Ended,finished,Liverpool UY,liverpool-uy,Liverpool,Football,football,1,0,LIV,False,0,6879,UY,Uruguay,[],#52b030,#52b030,#ffffff,Deportivo Maldonado,deportivo-maldonado,Dep. Maldonado,Football,football,1,0,MAL,,0,3234,UY,Uruguay,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,1688414170.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688414174,,,,,,,,,,,,,,,1.44,4.2,6.0
bbbsZbb,2,False,,,,False,11362998,1688396400,spvgg-ansbach-spvgg-greuther-furth,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,SpVgg Ansbach,spvgg-ansbach,Ansbach,Football,football,1,0,ANS,,0,2599,DE,Germany,[],#52b030,#52b030,#ffffff,SpVgg Greuther Fürth,spvgg-greuther-furth,Fürth,Football,football,1,0,SGF,False,0,2551,DE,Germany,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,5.0,5.0,1.0,4.0,5.0,,,1688402735.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688402738,,,,,,,,,,,,,,,15.0,7.5,1.12
uvosMep,1,False,,,,False,11379658,1688398200,kalcer-radomlje-fk-mornar-bar,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Kalcer Radomlje,kalcer-radomlje,Kalcer Radomlje,Football,football,1,0,RAD,,0,37737,SI,Slovenia,[],#52b030,#52b030,#ffffff,FK Mornar Bar,fk-mornar-bar,FK Mornar,Football,football,1,0,MBA,,0,36019,ME,Montenegro,[],#52b030,#52b030,#ffffff,5.0,5.0,0.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,,,1688407061.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688407065,,,,,,,,,,,,,,,2.0,3.25,3.25
ANsYVj,1,False,,,,False,11381209,1688400000,fc-botosani-ferencvaros-tc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Ferencváros TC,ferencvaros-tc,Ferencváros,Football,football,1,0,FTC,False,0,1925,HU,Hungary,[],#52b030,#52b030,#ffffff,FC Botoșani,fc-botosani,FC Botoșani,Football,football,1,0,BOT,,0,24798,RO,Romania,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,1688406398.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688406401,,,,,,,,,,,,,,,1.6,4.0,4.2
nXbsQJo,2,False,,,,False,11362912,1688459400,vysocina-jihlava-mfk-chrudim,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,MFK Chrudim,mfk-chrudim,MFK Chrudim,Football,football,1,0,CHR,,0,36741,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,Vysočina Jihlava,vysocina-jihlava,Vysočina Jihlava,Football,football,1,0,JIH,False,0,4863,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,4.0,,,1688462580.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688465309,,,,,,,,,,,,,,,2.2,3.6,2.62
hUsbMo,2,False,,,,False,11362914,1688461200,bruk-bet-termalica-nieciecza-sk-sigma-olomouc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Bruk-Bet Termalica Nieciecza,bruk-bet-termalica-nieciecza,Termalica,Football,football,1,0,NIE,,0,36851,PL,Poland,[],#52b030,#52b030,#ffffff,SK Sigma Olomouc,sk-sigma-olomouc,Sigma Olomouc,Football,football,1,0,SIG,,0,2207,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,,,1688464320.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688467033,,,,,,,,,,,,,,,6.5,4.33,1.36
